uid,loc_lng,loc_lat
c00752b03ff329bdf4eafc2c,121.306687,31.039193
c8350b0b5a8f3c648c55ecc0,121.330621,31.023552
43e3bacbea72ca81631c6703,121.33355,31.033895
d146b388dff961df7502699c,121.32524,31.046198
7a483bc7315e50ecc1f1cfbc,121.30581,31.033905
aa40108b96a83e6bc5effb59,121.362577,31.022745
e9bd81430382cfc2deee8b7d,121.4059,31.052916
ec8d0506d4fc0ce640afe66a,121.410673,31.047081
8d900419c808f8b2b020a860,121.459224,31.028855
1adf7a3d0dade25a2b201af3,121.451181,31.023989
7a4fa2cc8238d91bf02d833b,121.456312,31.028686
931bb0f07246c85fc9fa5fcb,121.46401,31.028011
e95b359dbd357fbe8433041b,121.437539,31.04428
f3c2373c65c6e653d22dd613,121.536975,31.035759
f60a15edf25fbdedbb17e713,121.558414,31.03285
cd9d05ddc2e5b1cb85420e21,121.617311,31.035285
f9fd60621347c5620f0e6b21,121.615957,31.04239
1a5390d4195e8699cb213dcc,121.614373,31.037235
3be122e194bde62f1ef74d21,121.616421,31.044187
8fde79ccab1774be94ca0783,121.735471,31.043132
e1185dc6389e9d40f90cadd8,121.735297,31.030981
48eb0058552c53ac2ee67bbc,121.785797,31.046716
05584059b9c32f3ad0ff239f,121.194455,31.057482
34c0d3ba83f8a7eb87154132,121.289626,31.065543
c96ca75ffa7e6ba0a20464bd,121.298123,31.066311
56b8c7a8d451a8407c29bd10,121.321423,31.057186
b854eb40b95bc10d3210af1c,121.322803,31.053849
8a50e15a75f0923e6e20b9f8,121.303943,31.065878
f86ce0f9ad9ffc56d13ce3cc,121.36728,31.086377
c3b9aaa9d8a0d64172455b57,121.374214,31.054254
f85a12d91cf38da23686f44c,121.35674,31.072869
f3b4e5f59882181926e0a0af,121.353603,31.069563
148662ccdd8ff212c72ba156,121.380488,31.070214
5211d2198a1939597cc8769c,121.352668,31.071482
14076deeea8128f502294f1b,121.37851,31.078716
7dffa965921cf49c8bdb733f,121.359654,31.074746
d24e48ebabefeac9afee7a24,121.418836,31.078668
e9bd81430382cfc2deee8b7d,121.4059,31.052916
a6f4fc6e887599b5ae31e55f,121.40781,31.058116
41638f0f4d227710b5f42f21,121.395562,31.078222
28b361ec44c17f014107c15e,121.425772,31.070258
ef0c8fe0c228c625f7eafca6,121.424365,31.071848
72937ac41f712674631c6714,121.423327,31.077786
7806821e86f7926ac7f02539,121.393039,31.080134
44207646485df416deee8b24,121.401356,31.083252
3c0ea7c5eb6f109dfbf0cb11,121.425667,31.066503
a4216e37d80636024c6d4602,121.41813,31.079975
9784c19186c3fb3845e27437,121.391679,31.073742
ef02709982e7d2efa01de9b7,121.394624,31.080355
5fa374205fc8b9b22b06cecc,121.424314,31.071792
90037f33506165524c6d465f,121.425412,31.071201
8b7165f0e952ecaf2bb97cc1,121.424681,31.071867
ad5b038be99f08e7c03644b6,121.424448,31.072431
79dcca169ac2c25c028972f9,121.456956,31.067909
0f8b7b98c79f434dd8ecedf5,121.436288,31.075214
cf85a68a30b8dc736ca3cc0a,121.457554,31.054929
12efd8c3cf2de055ad080f82,121.460408,31.05981
468e671b98e1d489922ca38c,121.52356,31.067772
5b8ef2a0d39ba36efea77821,121.52646,31.069678
599d6fb3c65a5136c7f50dc2,121.52014,31.076262
1143c5e36ffe74e3aeb22a42,121.528207,31.085538
5e53af1a65faf55e4151c013,121.522267,31.079669
626b9ff58213da3521026255,121.591002,31.068797
e3e2cd9d4fc27ce2c6f50d81,121.590624,31.063094
3c0ea7c505bc0a9ffbf0cb46,121.197664,31.115946
34e48508dbe7e9e3d9d8919e,121.197163,31.11637
e9760a8f211e9a598bdb7353,121.257428,31.098976
d75daf1cf6649a91c1f1cf82,121.257955,31.100961
d1469ee775be041f843304d5,121.266546,31.097575
680fb703745f6fe28ab988ab,121.284483,31.094878
985aefd735fe093e5e0d0299,121.294235,31.103267
946b593992b87cc51b94c610,121.267334,31.092031
925c550fb8a127b15a3ac84a,121.263095,31.092137
28fe8d7ae0a0010988b98803,121.322162,31.102896
332611803d02d880ae080f7d,121.321094,31.103622
4ea3f2f1c83d93d7aecb66d5,121.325877,31.118286
0dc3d82d979c746d74e5b695,121.323465,31.117919
