uid,loc_lng,loc_lat
41f27804fbecc2294bfd3f3b,121.152862,30.801599
a1d333e88fee5efbe4e965c4,121.157806,30.793652
0e9c6b433011c41f5fd4fe53,121.16232,30.801127
eccb969012a517761ef74d8a,121.139822,30.806004
58979042b4e62a874e5547c7,121.160973,30.793994
e3383ff551a112a8940319f8,121.161103,30.793991
6d25adc46cc364546d47603d,121.16277,30.805716
78207ed2eedf149614948ebf,121.196135,30.792213
9b5a0a3e9e531eaac356ac34,121.197698,30.79533
15a938104f10d1c314c8f676,121.178473,30.793456
af85ecf92df2aaa7b23c81f6,121.192302,30.797218
89a0cdebd3f88b7e2b3a9fe0,121.189869,30.786642
9688a3195c7861583c9a5e07,121.205696,30.814119
458d19dde4bc2ae949fd3f17,121.190604,30.786996
25eddb51a499b32cc7f50dc9,121.192275,30.814724
8e88e6a1a6700538c0364409,121.189308,30.789435
b68339c70780071c5e17c3f9,121.203092,30.790417
10be35b8555a2176c51e514f,121.173768,30.801778
c7fb04bd34b3166bfb0cad8f,121.201227,30.816296
e7449baeebeab7e7471a32ed,121.202166,30.789016
92a50a712664d2a9441a3284,121.223193,30.807811
3900195daf751fa5343a7179,121.234485,30.813207
fc5bcc962cb19f51ab175ad0,121.280423,30.800751
70fb4303311f636bf02d831d,121.280164,30.789717
c67d4f1521cfa8d217948eb2,121.282225,30.807039
3f15c256b0706c79d12dd65c,121.28135,30.789454
3895fba28e52dd203a13fd98,121.290348,30.79303
bc5e6af978d7691baecb661d,121.261084,30.797876
da1cac91a9c02607f1193794,121.27382,30.788927
5d1c12dc304146cb51e5c583,121.279818,30.815748
956f420661a3dbb3f5c59c99,121.264664,30.792073
2c5598028d7f2cd0882fb5b8,121.272042,30.785474
e55f0ba2c1bb13b588b9880a,121.326382,30.799875
76f033c65aef00ac48cc4a88,121.308581,30.812919
82f4550e7480b34609b93a9b,121.333166,30.793678
905955e9e79a9b541df74d47,121.31889,30.792098
5c80f11d55f5659b9a00507f,121.316132,30.799591
39a278df38c7aac244e274de,121.319781,30.807261
5c648b4846033210c41b75b3,121.329876,30.795387
8c43bb05ad093beffd0eb098,121.315243,30.792912
77d01e6817e641aa4151c090,121.336031,30.797034
6d10dd8c27411b78ed74f855,121.33138,30.790834
4a98757150fc7c4c8b2fb5fb,121.314536,30.817647
46fe5082247aaf29c61b757c,121.312609,30.81606
e328f347109a4bf640afe60c,121.370258,30.795541
3248bc9f8125f66eb35c6aa3,121.354741,30.798559
64daece0a001362c4d554728,121.374032,30.796305
f96a858dc2bc55d3b320a8da,121.344448,30.801866
ddd31334bfd9fe584e776e37,121.397259,30.802541
40f375cb6a6172c06240a971,121.398125,30.802635
011aaa6172e172d3a5da3946,121.408743,30.806685
7aa0e3fbec4fc41be81e9719,121.415317,30.793261
dbd709e9491dababbe484256,121.397912,30.789195
6adc8c0487cc986e0af5ebac,121.397657,30.787159
476dfebc4b4cafa393114c1f,121.407056,30.814006
7f3e6ea49883426e2cb908ba,121.397897,30.789337
041681a0a933c97d8f1a896d,121.392792,30.790792
03c9ab1c1413c9409a00507b,121.412377,30.810719
ea70ec5eb0af1fe9734b87b9,121.161026,30.829842
4d933a3c467c3f9eb6147f10,121.161099,30.84098
ed3e08762e3361f98f7727e0,121.141745,30.842096
b27bb341dbe107eb1d5800ad,121.140708,30.840909
9990847e4e84e81c7069d335,121.14398,30.821048
adf8ae94ba72588c902ca360,121.18743,30.836128
973ace3a1107e395a21de972,121.189574,30.839871
881c740c71861045ae080fc4,121.202935,30.829216
8afbf48e4f3ad3158505bf18,121.195529,30.825452
254e3424400868ba2811d1d4,121.189385,30.823312
36afe1178abb0c4f8bfc06ce,121.202905,30.823749
b84f376c9cc13d2f5abbbceb,121.212383,30.836491
dd1d1589404ab429f4eafc0f,121.192377,30.819091
e7471b0fed3e38f304026fc5,121.208359,30.824741
19db7a748c3bece382288ad4,121.240399,30.836654
95fa733fdc15d76d17b54b33,121.231714,30.824988
c7b6663f80de2fd3e0110356,121.22285,30.822834
dffd631c707a05c239221cb2,121.222896,30.823038
440def7aa174344994ec84bb,121.27171,30.830739
